"","long","lat","order","hole","piece","group","id","region"
"1",-101.52713106,20.74907197,40547,FALSE,"1","11001.1","11001","11001"
"2",-101.53000531,20.74783386,40548,FALSE,"1","11001.1","11001","11001"
"3",-101.54152632,20.73156014,40549,FALSE,"1","11001.1","11001","11001"
"4",-101.52834983,20.71778239,40550,FALSE,"1","11001.1","11001","11001"
"5",-101.53816463,20.70925709,40551,FALSE,"1","11001.1","11001","11001"
"6",-101.54008461,20.702791,40552,FALSE,"1","11001.1","11001","11001"
"7",-101.52687343,20.70581089,40553,FALSE,"1","11001.1","11001","11001"
"8",-101.51109811,20.67980997,40554,FALSE,"1","11001.1","11001","11001"
"9",-101.50304626,20.68005119,40555,FALSE,"1","11001.1","11001","11001"
"10",-101.49885177,20.66617188,40556,FALSE,"1","11001.1","11001","11001"
"11",-101.50029357,20.65975571,40557,FALSE,"1","11001.1","11001","11001"
"12",-101.49001691,20.64878742,40558,FALSE,"1","11001.1","11001","11001"
"13",-101.47720186,20.65074622,40559,FALSE,"1","11001.1","11001","11001"
"14",-101.47999658,20.63962606,40560,FALSE,"1","11001.1","11001","11001"
"15",-101.49571043,20.63987714,40561,FALSE,"1","11001.1","11001","11001"
"16",-101.49738081,20.59613691,40562,FALSE,"1","11001.1","11001","11001"
"17",-101.47474071,20.58849288,40563,FALSE,"1","11001.1","11001","11001"
"18",-101.47229638,20.57273491,40564,FALSE,"1","11001.1","11001","11001"
"19",-101.48447763,20.56487131,40565,FALSE,"1","11001.1","11001","11001"
"20",-101.49358663,20.56587809,40566,FALSE,"1","11001.1","11001","11001"
"21",-101.49784106,20.56137757,40567,FALSE,"1","11001.1","11001","11001"
"22",-101.50760063,20.56156235,40568,FALSE,"1","11001.1","11001","11001"
"23",-101.50779358,20.55213275,40569,FALSE,"1","11001.1","11001","11001"
"24",-101.50482043,20.54378209,40570,FALSE,"1","11001.1","11001","11001"
"25",-101.50504415,20.53491777,40571,FALSE,"1","11001.1","11001","11001"
"26",-101.50098995,20.51970508,40572,FALSE,"1","11001.1","11001","11001"
"27",-101.49355229,20.50878828,40573,FALSE,"1","11001.1","11001","11001"
"28",-101.47227498,20.50246423,40574,FALSE,"1","11001.1","11001","11001"
