"","long","lat","order","hole","piece","group","id","region"
"1",-91.32829106,18.06280419,181114,FALSE,"1","27001.1","27001","27001"
"2",-91.3234138,18.05910148,181115,FALSE,"1","27001.1","27001","27001"
"3",-91.32289751,18.05293366,181116,FALSE,"1","27001.1","27001","27001"
"4",-91.2967432,18.04194032,181117,FALSE,"1","27001.1","27001","27001"
"5",-91.28141926,18.02400626,181118,FALSE,"1","27001.1","27001","27001"
"6",-91.26691089,18.01626312,181119,FALSE,"1","27001.1","27001","27001"
"7",-91.24841308,18.00466897,181120,FALSE,"1","27001.1","27001","27001"
"8",-91.24335043,17.99017562,181121,FALSE,"1","27001.1","27001","27001"
"9",-91.231184,17.98230642,181122,FALSE,"1","27001.1","27001","27001"
"10",-91.22375485,17.9813258,181123,FALSE,"1","27001.1","27001","27001"
"11",-91.21768328,17.97507848,181124,FALSE,"1","27001.1","27001","27001"
"12",-91.19271358,17.97821045,181125,FALSE,"1","27001.1","27001","27001"
"13",-91.18500232,17.97291551,181126,FALSE,"1","27001.1","27001","27001"
"14",-91.17084601,17.97803729,181127,FALSE,"1","27001.1","27001","27001"
"15",-91.14472674,17.97515986,181128,FALSE,"1","27001.1","27001","27001"
"16",-91.15112297,17.96267345,181129,FALSE,"1","27001.1","27001","27001"
"17",-91.13318226,17.95800972,181130,FALSE,"1","27001.1","27001","27001"
"18",-91.13066915,17.9822502,181131,FALSE,"1","27001.1","27001","27001"
"19",-91.11358065,17.97585048,181132,FALSE,"1","27001.1","27001","27001"
"20",-91.12020031,17.96337526,181133,FALSE,"1","27001.1","27001","27001"
"21",-90.98795172,17.96254505,181134,FALSE,"1","27001.1","27001","27001"
"22",-90.987666,17.90135068,181135,FALSE,"1","27001.1","27001","27001"
"23",-90.99550641,17.90215665,181136,FALSE,"1","27001.1","27001","27001"
"24",-90.99563737,17.87548946,181137,FALSE,"1","27001.1","27001","27001"
"25",-90.98766255,17.87535655,181138,FALSE,"1","27001.1","27001","27001"
"26",-90.98763951,17.81547345,181139,FALSE,"1","27001.1","27001","27001"
"27",-90.98802809,17.64617797,181140,FALSE,"1","27001.1","27001","27001"
"28",-90.98839258,17.50079226,181141,FALSE,"1","27001.1","27001","27001"
"29",-90.98784945,17.42309751,181142,FALSE,"1","27001.1","27001","27001"
"30",-91.01086461,17.42367606,181143,FALSE,"1","27001.1","27001","27001"
"31",-91.01289425,17.42877662,181144,FALSE,"1","27001.1","27001","27001"
"32",-91.02705583,17.42140508,181145,FALSE,"1","27001.1","27001","27001"
"33",-91.0321846,17.42225868,181146,FALSE,"1","27001.1","27001","27001"
"34",-91.03174718,17.46729809,181147,FALSE,"1","27001.1","27001","27001"
"35",-91.05764768,17.47011389,181148,FALSE,"1","27001.1","27001","27001"
"36",-91.05794009,17.48303871,181149,FALSE,"1","27001.1","27001","27001"
"37",-91.081742,17.48507034,181150,FALSE,"1","27001.1","27001","27001"
"38",-91.09775066,17.478849,181151,FALSE,"1","27001.1","27001","27001"
"39",-91.10893526,17.47772762,181152,FALSE,"1","27001.1","27001","27001"
"40",-91.13868675,17.47784006,181153,FALSE,"1","27001.1","27001","27001"
"41",-91.13718111,17.48627717,181154,FALSE,"1","27001.1","27001","27001"
"42",-91.14005718,17.50085535,181155,FALSE,"1","27001.1","27001","27001"
"43",-91.14568235,17.50587048,181156,FALSE,"1","27001.1","27001","27001"
"44",-91.16003297,17.51321671,181157,FALSE,"1","27001.1","27001","27001"
"45",-91.17660041,17.51975837,181158,FALSE,"1","27001.1","27001","27001"
"46",-91.17271981,17.52801354,181159,FALSE,"1","27001.1","27001","27001"
"47",-91.17181012,17.53938832,181160,FALSE,"1","27001.1","27001","27001"
"48",-91.17323783,17.56122625,181161,FALSE,"1","27001.1","27001","27001"
"49",-91.1881166,17.5621676,181162,FALSE,"1","27001.1","27001","27001"
"50",-91.20665335,17.57868255,181163,FALSE,"1","27001.1","27001","27001"
"51",-91.20962083,17.56629365,181164,FALSE,"1","27001.1","27001","27001"
"52",-91.20704829,17.56218749,181165,FALSE,"1","27001.1","27001","27001"
"53",-91.22563177,17.56020223,181166,FALSE,"1","27001.1","27001","27001"
"54",-91.23936615,17.55472557,181167,FALSE,"1","27001.1","27001","27001"
"55",-91.24762805,17.53968868,181168,FALSE,"1","27001.1","27001","27001"
"56",-91.25299634,17.53884237,181169,FALSE,"1","27001.1","27001","27001"
"57",-91.25926292,17.56359165,181170,FALSE,"1","27001.1","27001","27001"
"58",-91.26057163,17.58249386,181171,FALSE,"1","27001.1","27001","27001"
"59",-91.26474771,17.58343615,181172,FALSE,"1","27001.1","27001","27001"
"60",-91.27387572,17.57921117,181173,FALSE,"1","27001.1","27001","27001"
"61",-91.28371774,17.58364475,181174,FALSE,"1","27001.1","27001","27001"
"62",-91.29561697,17.58438648,181175,FALSE,"1","27001.1","27001","27001"
"63",-91.30167568,17.59155749,181176,FALSE,"1","27001.1","27001","27001"
"64",-91.30743905,17.58606537,181177,FALSE,"1","27001.1","27001","27001"
"65",-91.3034166,17.58220451,181178,FALSE,"1","27001.1","27001","27001"
"66",-91.3237924,17.56861039,181179,FALSE,"1","27001.1","27001","27001"
"67",-91.32195325,17.56423579,181180,FALSE,"1","27001.1","27001","27001"
"68",-91.33383709,17.55630174,181181,FALSE,"1","27001.1","27001","27001"
"69",-91.34227852,17.56445151,181182,FALSE,"1","27001.1","27001","27001"
"70",-91.35212326,17.55961666,181183,FALSE,"1","27001.1","27001","27001"
"71",-91.35883025,17.57123915,181184,FALSE,"1","27001.1","27001","27001"
"72",-91.35304183,17.57909289,181185,FALSE,"1","27001.1","27001","27001"
"73",-91.35880643,17.58634412,181186,FALSE,"1","27001.1","27001","27001"
"74",-91.35404426,17.59288052,181187,FALSE,"1","27001.1","27001","27001"
"75",-91.35442295,17.60066379,181188,FALSE,"1","27001.1","27001","27001"
"76",-91.3668198,17.61308502,181189,FALSE,"1","27001.1","27001","27001"
"77",-91.3834718,17.62208359,181190,FALSE,"1","27001.1","27001","27001"
"78",-91.39248132,17.625108,181191,FALSE,"1","27001.1","27001","27001"
"79",-91.41065992,17.62602235,181192,FALSE,"1","27001.1","27001","27001"
"80",-91.41610011,17.62402448,181193,FALSE,"1","27001.1","27001","27001"
"81",-91.42243012,17.61642657,181194,FALSE,"1","27001.1","27001","27001"
"82",-91.44163532,17.61971157,181195,FALSE,"1","27001.1","27001","27001"
"83",-91.45609123,17.63035328,181196,FALSE,"1","27001.1","27001","27001"
"84",-91.47795778,17.64247822,181197,FALSE,"1","27001.1","27001","27001"
"85",-91.46468914,17.65744543,181198,FALSE,"1","27001.1","27001","27001"
"86",-91.46738374,17.66505212,181199,FALSE,"1","27001.1","27001","27001"
"87",-91.49284937,17.66079717,181200,FALSE,"1","27001.1","27001","27001"
"88",-91.50915891,17.65915626,181201,FALSE,"1","27001.1","27001","27001"
"89",-91.51384168,17.65695343,181202,FALSE,"1","27001.1","27001","27001"
"90",-91.5200476,17.6405874,181203,FALSE,"1","27001.1","27001","27001"
"91",-91.52947671,17.64164275,181204,FALSE,"1","27001.1","27001","27001"
"92",-91.54178,17.61637117,181205,FALSE,"1","27001.1","27001","27001"
"93",-91.55107738,17.61362708,181206,FALSE,"1","27001.1","27001","27001"
"94",-91.55407775,17.61859255,181207,FALSE,"1","27001.1","27001","27001"
"95",-91.56612314,17.62992054,181208,FALSE,"1","27001.1","27001","27001"
"96",-91.56610938,17.63882323,181209,FALSE,"1","27001.1","27001","27001"
"97",-91.5710742,17.64596634,181210,FALSE,"1","27001.1","27001","27001"
"98",-91.56973331,17.65707705,181211,FALSE,"1","27001.1","27001","27001"
"99",-91.5708586,17.67564972,181212,FALSE,"1","27001.1","27001","27001"
"100",-91.57277578,17.68397562,181213,FALSE,"1","27001.1","27001","27001"
"101",-91.56367777,17.68893466,181214,FALSE,"1","27001.1","27001","27001"
"102",-91.561977,17.69905488,181215,FALSE,"1","27001.1","27001","27001"
"103",-91.57396389,17.7019632,181216,FALSE,"1","27001.1","27001","27001"
"104",-91.57047383,17.71274365,181217,FALSE,"1","27001.1","27001","27001"
"105",-91.56377761,17.72673295,181218,FALSE,"1","27001.1","27001","27001"
"106",-91.57013641,17.73311129,181219,FALSE,"1","27001.1","27001","27001"
"107",-91.5705802,17.76182219,181220,FALSE,"1","27001.1","27001","27001"
"108",-91.59837311,17.76161031,181221,FALSE,"1","27001.1","27001","27001"
"109",-91.61744405,17.76591017,181222,FALSE,"1","27001.1","27001","27001"
"110",-91.62534515,17.75978259,181223,FALSE,"1","27001.1","27001","27001"
"111",-91.65401581,17.76147642,181224,FALSE,"1","27001.1","27001","27001"
"112",-91.65213737,17.75437999,181225,FALSE,"1","27001.1","27001","27001"
"113",-91.62545091,17.74389209,181226,FALSE,"1","27001.1","27001","27001"
"114",-91.61918581,17.73954969,181227,FALSE,"1","27001.1","27001","27001"
"115",-91.61643431,17.73347395,181228,FALSE,"1","27001.1","27001","27001"
"116",-91.61799009,17.72655671,181229,FALSE,"1","27001.1","27001","27001"
"117",-91.62336065,17.72325674,181230,FALSE,"1","27001.1","27001","27001"
"118",-91.64077266,17.72764268,181231,FALSE,"1","27001.1","27001","27001"
"119",-91.65296088,17.73675075,181232,FALSE,"1","27001.1","27001","27001"
"120",-91.66186095,17.73836045,181233,FALSE,"1","27001.1","27001","27001"
"121",-91.67180578,17.72866065,181234,FALSE,"1","27001.1","27001","27001"
"122",-91.67257851,17.71637862,181235,FALSE,"1","27001.1","27001","27001"
"123",-91.68085952,17.70925083,181236,FALSE,"1","27001.1","27001","27001"
"124",-91.69333703,17.70989159,181237,FALSE,"1","27001.1","27001","27001"
"125",-91.7090066,17.71428055,181238,FALSE,"1","27001.1","27001","27001"
"126",-91.71050685,17.74317826,181239,FALSE,"1","27001.1","27001","27001"
"127",-91.69859097,17.74698375,181240,FALSE,"1","27001.1","27001","27001"
"128",-91.71275854,17.76507894,181241,FALSE,"1","27001.1","27001","27001"
"129",-91.7127184,17.78614009,181242,FALSE,"1","27001.1","27001","27001"
"130",-91.71018809,17.78600135,181243,FALSE,"1","27001.1","27001","27001"
