"","long","lat","order","hole","piece","group","id","region"
"1",-99.63510954,17.19717269,45133,FALSE,"1","12001.1","12001","12001"
"2",-99.63047299,17.18763723,45134,FALSE,"1","12001.1","12001","12001"
"3",-99.63351568,17.18477843,45135,FALSE,"1","12001.1","12001","12001"
"4",-99.62627811,17.17517283,45136,FALSE,"1","12001.1","12001","12001"
"5",-99.62480414,17.16495948,45137,FALSE,"1","12001.1","12001","12001"
"6",-99.60823257,17.17106497,45138,FALSE,"1","12001.1","12001","12001"
"7",-99.601852,17.16372808,45139,FALSE,"1","12001.1","12001","12001"
"8",-99.59699,17.16651648,45140,FALSE,"1","12001.1","12001","12001"
"9",-99.58976114,17.15739726,45141,FALSE,"1","12001.1","12001","12001"
"10",-99.59310292,17.15410462,45142,FALSE,"1","12001.1","12001","12001"
"11",-99.58998765,17.14413518,45143,FALSE,"1","12001.1","12001","12001"
"12",-99.59571918,17.13525265,45144,FALSE,"1","12001.1","12001","12001"
"13",-99.58718614,17.13228463,45145,FALSE,"1","12001.1","12001","12001"
"14",-99.5600446,17.12973214,45146,FALSE,"1","12001.1","12001","12001"
"15",-99.56452999,17.11680328,45147,FALSE,"1","12001.1","12001","12001"
"16",-99.56101723,17.11190388,45148,FALSE,"1","12001.1","12001","12001"
"17",-99.55123506,17.10633559,45149,FALSE,"1","12001.1","12001","12001"
"18",-99.54979641,17.09873749,45150,FALSE,"1","12001.1","12001","12001"
"19",-99.55313259,17.09218291,45151,FALSE,"1","12001.1","12001","12001"
"20",-99.55097748,17.08206454,45152,FALSE,"1","12001.1","12001","12001"
"21",-99.54417705,17.06812926,45153,FALSE,"1","12001.1","12001","12001"
"22",-99.54381183,17.06081977,45154,FALSE,"1","12001.1","12001","12001"
"23",-99.55487465,17.06040046,45155,FALSE,"1","12001.1","12001","12001"
"24",-99.57044326,17.04618177,45156,FALSE,"1","12001.1","12001","12001"
"25",-99.56275383,17.03719659,45157,FALSE,"1","12001.1","12001","12001"
"26",-99.55832839,17.02477317,45158,FALSE,"1","12001.1","12001","12001"
"27",-99.56827738,17.02038383,45159,FALSE,"1","12001.1","12001","12001"
"28",-99.57724757,17.02172486,45160,FALSE,"1","12001.1","12001","12001"
"29",-99.58087802,17.01819325,45161,FALSE,"1","12001.1","12001","12001"
"30",-99.59074169,17.02338095,45162,FALSE,"1","12001.1","12001","12001"
"31",-99.60814103,17.02170789,45163,FALSE,"1","12001.1","12001","12001"
"32",-99.61109152,17.01661717,45164,FALSE,"1","12001.1","12001","12001"
"33",-99.60989308,17.008329,45165,FALSE,"1","12001.1","12001","12001"
"34",-99.61248465,17.00118908,45166,FALSE,"1","12001.1","12001","12001"
"35",-99.60963615,16.99320232,45167,FALSE,"1","12001.1","12001","12001"
"36",-99.60408839,16.98628843,45168,FALSE,"1","12001.1","12001","12001"
"37",-99.58273029,16.96788502,45169,FALSE,"1","12001.1","12001","12001"
"38",-99.57840319,16.97052708,45170,FALSE,"1","12001.1","12001","12001"
"39",-99.55896483,16.96849942,45171,FALSE,"1","12001.1","12001","12001"
"40",-99.53188057,16.97570706,45172,FALSE,"1","12001.1","12001","12001"
"41",-99.51587563,16.97819674,45173,FALSE,"1","12001.1","12001","12001"
"42",-99.51718045,16.98292097,45174,FALSE,"1","12001.1","12001","12001"
"43",-99.50880997,16.99261857,45175,FALSE,"1","12001.1","12001","12001"
"44",-99.50225069,16.99552289,45176,FALSE,"1","12001.1","12001","12001"
"45",-99.49028612,16.99376832,45177,FALSE,"1","12001.1","12001","12001"
"46",-99.48959017,16.98755338,45178,FALSE,"1","12001.1","12001","12001"
"47",-99.48025185,16.97987289,45179,FALSE,"1","12001.1","12001","12001"
"48",-99.47568708,16.98248986,45180,FALSE,"1","12001.1","12001","12001"
"49",-99.47363601,16.97204434,45181,FALSE,"1","12001.1","12001","12001"
"50",-99.47692101,16.96319979,45182,FALSE,"1","12001.1","12001","12001"
"51",-99.48761512,16.95435642,45183,FALSE,"1","12001.1","12001","12001"
"52",-99.49291074,16.95556857,45184,FALSE,"1","12001.1","12001","12001"
