"","long","lat","order","hole","piece","group","id","region"
"1",-97.0025446,19.61701403,194884,FALSE,"1","30001.1","30001","30001"
"2",-96.99661678,19.61364759,194885,FALSE,"1","30001.1","30001","30001"
"3",-96.99758957,19.58433035,194886,FALSE,"1","30001.1","30001","30001"
"4",-96.99600251,19.57830942,194887,FALSE,"1","30001.1","30001","30001"
"5",-96.99996592,19.57336514,194888,FALSE,"1","30001.1","30001","30001"
"6",-96.99839298,19.56544708,194889,FALSE,"1","30001.1","30001","30001"
"7",-97.00484491,19.55566989,194890,FALSE,"1","30001.1","30001","30001"
"8",-97.01829268,19.55160932,194891,FALSE,"1","30001.1","30001","30001"
"9",-97.01483508,19.54199597,194892,FALSE,"1","30001.1","30001","30001"
"10",-97.00779595,19.54004186,194893,FALSE,"1","30001.1","30001","30001"
"11",-97.00913661,19.53007337,194894,FALSE,"1","30001.1","30001","30001"
"12",-97.01419168,19.52184012,194895,FALSE,"1","30001.1","30001","30001"
"13",-97.01959269,19.5123328,194896,FALSE,"1","30001.1","30001","30001"
"14",-97.02917531,19.50854145,194897,FALSE,"1","30001.1","30001","30001"
"15",-97.05100298,19.51143394,194898,FALSE,"1","30001.1","30001","30001"
"16",-97.05942998,19.51761982,194899,FALSE,"1","30001.1","30001","30001"
"17",-97.06795117,19.51588428,194900,FALSE,"1","30001.1","30001","30001"
"18",-97.07963623,19.52022435,194901,FALSE,"1","30001.1","30001","30001"
"19",-97.08288589,19.52569619,194902,FALSE,"1","30001.1","30001","30001"
"20",-97.094431,19.5323248,194903,FALSE,"1","30001.1","30001","30001"
"21",-97.10445268,19.53030629,194904,FALSE,"1","30001.1","30001","30001"
"22",-97.09877983,19.54007168,194905,FALSE,"1","30001.1","30001","30001"
"23",-97.10041243,19.5478808,194906,FALSE,"1","30001.1","30001","30001"
"24",-97.09206463,19.54995402,194907,FALSE,"1","30001.1","30001","30001"
"25",-97.09135952,19.55546685,194908,FALSE,"1","30001.1","30001","30001"
"26",-97.09735549,19.56238037,194909,FALSE,"1","30001.1","30001","30001"
