"","long","lat","order","hole","piece","group","id","region"
"1",-99.92633741,20.06433068,79874,FALSE,"1","15001.1","15001","15001"
"2",-99.91893683,20.05733029,79875,FALSE,"1","15001.1","15001","15001"
"3",-99.91831694,20.04457686,79876,FALSE,"1","15001.1","15001","15001"
"4",-99.91292706,20.04026458,79877,FALSE,"1","15001.1","15001","15001"
"5",-99.9024914,20.03997477,79878,FALSE,"1","15001.1","15001","15001"
"6",-99.90511037,20.03133549,79879,FALSE,"1","15001.1","15001","15001"
"7",-99.90060118,20.0226648,79880,FALSE,"1","15001.1","15001","15001"
"8",-99.88808066,20.01894031,79881,FALSE,"1","15001.1","15001","15001"
"9",-99.88636018,20.01601481,79882,FALSE,"1","15001.1","15001","15001"
"10",-99.87320165,20.01598386,79883,FALSE,"1","15001.1","15001","15001"
"11",-99.87284823,20.010042,79884,FALSE,"1","15001.1","15001","15001"
"12",-99.87943675,20.00509118,79885,FALSE,"1","15001.1","15001","15001"
"13",-99.87712114,19.99957055,79886,FALSE,"1","15001.1","15001","15001"
"14",-99.86935995,19.99902111,79887,FALSE,"1","15001.1","15001","15001"
"15",-99.86265151,20.00676729,79888,FALSE,"1","15001.1","15001","15001"
"16",-99.84663585,20.00709801,79889,FALSE,"1","15001.1","15001","15001"
"17",-99.83672961,20.01409018,79890,FALSE,"1","15001.1","15001","15001"
"18",-99.82649192,20.01621589,79891,FALSE,"1","15001.1","15001","15001"
"19",-99.82932972,20.04175532,79892,FALSE,"1","15001.1","15001","15001"
"20",-99.82204585,20.04278768,79893,FALSE,"1","15001.1","15001","15001"
"21",-99.82038792,20.05473066,79894,FALSE,"1","15001.1","15001","15001"
"22",-99.78842789,20.04544317,79895,FALSE,"1","15001.1","15001","15001"
"23",-99.78400628,20.04516428,79896,FALSE,"1","15001.1","15001","15001"
"24",-99.77999758,20.03439491,79897,FALSE,"1","15001.1","15001","15001"
"25",-99.77300137,20.03170946,79898,FALSE,"1","15001.1","15001","15001"
"26",-99.76177749,20.03222241,79899,FALSE,"1","15001.1","15001","15001"
"27",-99.75484691,20.02908389,79900,FALSE,"1","15001.1","15001","15001"
"28",-99.74521309,20.0310452,79901,FALSE,"1","15001.1","15001","15001"
"29",-99.73392772,20.01675717,79902,FALSE,"1","15001.1","15001","15001"
"30",-99.72324598,20.01847881,79903,FALSE,"1","15001.1","15001","15001"
"31",-99.70694763,20.01519188,79904,FALSE,"1","15001.1","15001","15001"
"32",-99.71334626,19.99959618,79905,FALSE,"1","15001.1","15001","15001"
"33",-99.71032321,19.99540043,79906,FALSE,"1","15001.1","15001","15001"
"34",-99.71202974,19.9881376,79907,FALSE,"1","15001.1","15001","15001"
"35",-99.72049738,19.96896281,79908,FALSE,"1","15001.1","15001","15001"
"36",-99.72219385,19.95464309,79909,FALSE,"1","15001.1","15001","15001"
"37",-99.73175552,19.94425528,79910,FALSE,"1","15001.1","15001","15001"
"38",-99.73954728,19.94278781,79911,FALSE,"1","15001.1","15001","15001"
"39",-99.74904278,19.93686421,79912,FALSE,"1","15001.1","15001","15001"
"40",-99.76503657,19.93672575,79913,FALSE,"1","15001.1","15001","15001"
"41",-99.76436121,19.93291771,79914,FALSE,"1","15001.1","15001","15001"
"42",-99.77087997,19.91913908,79915,FALSE,"1","15001.1","15001","15001"
"43",-99.76708101,19.91403038,79916,FALSE,"1","15001.1","15001","15001"
"44",-99.77513475,19.90620414,79917,FALSE,"1","15001.1","15001","15001"
"45",-99.77461117,19.89928003,79918,FALSE,"1","15001.1","15001","15001"
"46",-99.76818254,19.889929,79919,FALSE,"1","15001.1","15001","15001"
"47",-99.77420021,19.88627889,79920,FALSE,"1","15001.1","15001","15001"
"48",-99.77513625,19.87794705,79921,FALSE,"1","15001.1","15001","15001"
"49",-99.76954412,19.86825966,79922,FALSE,"1","15001.1","15001","15001"
"50",-99.7666692,19.85744215,79923,FALSE,"1","15001.1","15001","15001"
"51",-99.76789701,19.85291651,79924,FALSE,"1","15001.1","15001","15001"
"52",-99.77582885,19.85281215,79925,FALSE,"1","15001.1","15001","15001"
"53",-99.77879629,19.84809588,79926,FALSE,"1","15001.1","15001","15001"
"54",-99.78947714,19.84601489,79927,FALSE,"1","15001.1","15001","15001"
"55",-99.79907345,19.84051783,79928,FALSE,"1","15001.1","15001","15001"
"56",-99.80756857,19.84600254,79929,FALSE,"1","15001.1","15001","15001"
"57",-99.8157324,19.85418537,79930,FALSE,"1","15001.1","15001","15001"
"58",-99.82114388,19.85461741,79931,FALSE,"1","15001.1","15001","15001"
"59",-99.83546301,19.86271315,79932,FALSE,"1","15001.1","15001","15001"
"60",-99.83927935,19.86785595,79933,FALSE,"1","15001.1","15001","15001"
"61",-99.84432558,19.85895118,79934,FALSE,"1","15001.1","15001","15001"
"62",-99.84985686,19.85624815,79935,FALSE,"1","15001.1","15001","15001"
"63",-99.84776449,19.87457737,79936,FALSE,"1","15001.1","15001","15001"
"64",-99.865805,19.88946254,79937,FALSE,"1","15001.1","15001","15001"
"65",-99.88444675,19.90158381,79938,FALSE,"1","15001.1","15001","15001"
"66",-99.89061995,19.89519515,79939,FALSE,"1","15001.1","15001","15001"
