"","long","lat","order","hole","piece","group","id","region"
"1",-110.06655488,29.84240183,172760,FALSE,"1","26001.1","26001","26001"
"2",-110.0392112,29.77954831,172761,FALSE,"1","26001.1","26001","26001"
"3",-110.00607872,29.77999991,172762,FALSE,"1","26001.1","26001","26001"
"4",-110.01345349,29.75055829,172763,FALSE,"1","26001.1","26001","26001"
"5",-110.03435309,29.75813334,172764,FALSE,"1","26001.1","26001","26001"
"6",-110.04058103,29.7561174,172765,FALSE,"1","26001.1","26001","26001"
"7",-110.07703815,29.75512108,172766,FALSE,"1","26001.1","26001","26001"
"8",-110.08142265,29.76124279,172767,FALSE,"1","26001.1","26001","26001"
"9",-110.08384712,29.77580552,172768,FALSE,"1","26001.1","26001","26001"
"10",-110.10712071,29.79650368,172769,FALSE,"1","26001.1","26001","26001"
"11",-110.10869878,29.79620237,172770,FALSE,"1","26001.1","26001","26001"
"12",-110.19443645,29.75762245,172771,FALSE,"1","26001.1","26001","26001"
"13",-110.24488211,29.73264028,172772,FALSE,"1","26001.1","26001","26001"
"14",-110.30051166,29.70401329,172773,FALSE,"1","26001.1","26001","26001"
"15",-110.32596712,29.69151965,172774,FALSE,"1","26001.1","26001","26001"
"16",-110.33089721,29.70624728,172775,FALSE,"1","26001.1","26001","26001"
"17",-110.35777378,29.78646032,172776,FALSE,"1","26001.1","26001","26001"
"18",-110.41077891,29.78151734,172777,FALSE,"1","26001.1","26001","26001"
"19",-110.41579731,29.7827958,172778,FALSE,"1","26001.1","26001","26001"
"20",-110.4268556,29.779152,172779,FALSE,"1","26001.1","26001","26001"
"21",-110.43139994,29.78466725,172780,FALSE,"1","26001.1","26001","26001"
"22",-110.39695492,29.79706774,172781,FALSE,"1","26001.1","26001","26001"
"23",-110.39372714,29.819397,172782,FALSE,"1","26001.1","26001","26001"
"24",-110.37064443,29.82482812,172783,FALSE,"1","26001.1","26001","26001"
"25",-110.373965,29.83472169,172784,FALSE,"1","26001.1","26001","26001"
"26",-110.24916246,29.85128757,172785,FALSE,"1","26001.1","26001","26001"
