"","long","lat","order","hole","piece","group","id","region"
"1",-101.26353814,19.46574705,89730,FALSE,"1","16001.1","16001","16001"
"2",-101.27171229,19.46415629,89731,FALSE,"1","16001.1","16001","16001"
"3",-101.27153158,19.45752692,89732,FALSE,"1","16001.1","16001","16001"
"4",-101.27718063,19.45106159,89733,FALSE,"1","16001.1","16001","16001"
"5",-101.27648052,19.44531386,89734,FALSE,"1","16001.1","16001","16001"
"6",-101.28348838,19.44346451,89735,FALSE,"1","16001.1","16001","16001"
"7",-101.28262363,19.42904726,89736,FALSE,"1","16001.1","16001","16001"
"8",-101.28598537,19.42538422,89737,FALSE,"1","16001.1","16001","16001"
"9",-101.29879572,19.42144777,89738,FALSE,"1","16001.1","16001","16001"
"10",-101.31563083,19.42384231,89739,FALSE,"1","16001.1","16001","16001"
"11",-101.31503717,19.41729723,89740,FALSE,"1","16001.1","16001","16001"
"12",-101.31944077,19.41017268,89741,FALSE,"1","16001.1","16001","16001"
"13",-101.32890726,19.40632315,89742,FALSE,"1","16001.1","16001","16001"
"14",-101.33650743,19.40879739,89743,FALSE,"1","16001.1","16001","16001"
"15",-101.35529128,19.40010572,89744,FALSE,"1","16001.1","16001","16001"
"16",-101.36490735,19.39983495,89745,FALSE,"1","16001.1","16001","16001"
"17",-101.38206754,19.41547332,89746,FALSE,"1","16001.1","16001","16001"
"18",-101.41503191,19.40856662,89747,FALSE,"1","16001.1","16001","16001"
"19",-101.42622591,19.4077842,89748,FALSE,"1","16001.1","16001","16001"
"20",-101.43401889,19.41430135,89749,FALSE,"1","16001.1","16001","16001"
"21",-101.44126117,19.41346462,89750,FALSE,"1","16001.1","16001","16001"
"22",-101.42961114,19.43534814,89751,FALSE,"1","16001.1","16001","16001"
"23",-101.42616815,19.44419632,89752,FALSE,"1","16001.1","16001","16001"
"24",-101.42633991,19.4547484,89753,FALSE,"1","16001.1","16001","16001"
"25",-101.41912951,19.45706748,89754,FALSE,"1","16001.1","16001","16001"
"26",-101.41056795,19.46477819,89755,FALSE,"1","16001.1","16001","16001"
"27",-101.39559821,19.45891142,89756,FALSE,"1","16001.1","16001","16001"
"28",-101.38918229,19.46994282,89757,FALSE,"1","16001.1","16001","16001"
"29",-101.38038937,19.47601223,89758,FALSE,"1","16001.1","16001","16001"
"30",-101.37309297,19.48444809,89759,FALSE,"1","16001.1","16001","16001"
"31",-101.38378163,19.48399032,89760,FALSE,"1","16001.1","16001","16001"
"32",-101.38794498,19.49721212,89761,FALSE,"1","16001.1","16001","16001"
"33",-101.37189468,19.50023391,89762,FALSE,"1","16001.1","16001","16001"
"34",-101.37198392,19.50687379,89763,FALSE,"1","16001.1","16001","16001"
"35",-101.36421461,19.51640891,89764,FALSE,"1","16001.1","16001","16001"
"36",-101.35749634,19.5185302,89765,FALSE,"1","16001.1","16001","16001"
"37",-101.34995606,19.52620023,89766,FALSE,"1","16001.1","16001","16001"
"38",-101.34761254,19.53280525,89767,FALSE,"1","16001.1","16001","16001"
"39",-101.33627337,19.54289142,89768,FALSE,"1","16001.1","16001","16001"
"40",-101.32514357,19.54354606,89769,FALSE,"1","16001.1","16001","16001"
"41",-101.31899288,19.53835255,89770,FALSE,"1","16001.1","16001","16001"
"42",-101.31325008,19.53801475,89771,FALSE,"1","16001.1","16001","16001"
"43",-101.30610558,19.52580069,89772,FALSE,"1","16001.1","16001","16001"
"44",-101.29694778,19.52126689,89773,FALSE,"1","16001.1","16001","16001"
"45",-101.29192285,19.5246146,89774,FALSE,"1","16001.1","16001","16001"
"46",-101.28500734,19.52246082,89775,FALSE,"1","16001.1","16001","16001"
"47",-101.27588745,19.53018285,89776,FALSE,"1","16001.1","16001","16001"
"48",-101.26741409,19.52769779,89777,FALSE,"1","16001.1","16001","16001"
"49",-101.26751935,19.51229215,89778,FALSE,"1","16001.1","16001","16001"
"50",-101.25587892,19.51395511,89779,FALSE,"1","16001.1","16001","16001"
"51",-101.25820278,19.50548514,89780,FALSE,"1","16001.1","16001","16001"
"52",-101.26976065,19.50103088,89781,FALSE,"1","16001.1","16001","16001"
"53",-101.26625905,19.49648163,89782,FALSE,"1","16001.1","16001","16001"
"54",-101.26888895,19.48415962,89783,FALSE,"1","16001.1","16001","16001"
"55",-101.26353814,19.46574705,89784,FALSE,"1","16001.1","16001","16001"
"56",-102.66349451,19.06003399,89785,FALSE,"1","16002.1","16002","16002"
"57",-102.65414678,19.04948425,89786,FALSE,"1","16002.1","16002","16002"
"58",-102.64776132,19.04715995,89787,FALSE,"1","16002.1","16002","16002"
"59",-102.63471171,19.05209894,89788,FALSE,"1","16002.1","16002","16002"
"60",-102.61498377,19.04581595,89789,FALSE,"1","16002.1","16002","16002"
"61",-102.60284069,19.04558143,89790,FALSE,"1","16002.1","16002","16002"
"62",-102.5950212,19.04783246,89791,FALSE,"1","16002.1","16002","16002"
"63",-102.60047068,19.03896243,89792,FALSE,"1","16002.1","16002","16002"
"64",-102.60587481,19.01909651,89793,FALSE,"1","16002.1","16002","16002"
"65",-102.60293381,19.00482531,89794,FALSE,"1","16002.1","16002","16002"
"66",-102.60722909,18.99813014,89795,FALSE,"1","16002.1","16002","16002"
