"","long","lat","order","hole","piece","group","id","region"
"1",-104.72184231,24.84496659,34120,FALSE,"1","10001.1","10001","10001"
"2",-104.71640571,24.83340335,34121,FALSE,"1","10001.1","10001","10001"
"3",-104.73215681,24.79558532,34122,FALSE,"1","10001.1","10001","10001"
"4",-104.73548423,24.78357991,34123,FALSE,"1","10001.1","10001","10001"
"5",-104.72231043,24.77806231,34124,FALSE,"1","10001.1","10001","10001"
"6",-104.71172754,24.77909157,34125,FALSE,"1","10001.1","10001","10001"
"7",-104.71533589,24.76797845,34126,FALSE,"1","10001.1","10001","10001"
"8",-104.71212943,24.76682892,34127,FALSE,"1","10001.1","10001","10001"
"9",-104.72332369,24.74799685,34128,FALSE,"1","10001.1","10001","10001"
"10",-104.70649886,24.74352022,34129,FALSE,"1","10001.1","10001","10001"
"11",-104.69850138,24.69684514,34130,FALSE,"1","10001.1","10001","10001"
"12",-104.63626157,24.6734854,34131,FALSE,"1","10001.1","10001","10001"
"13",-104.60449612,24.67002935,34132,FALSE,"1","10001.1","10001","10001"
"14",-104.58600115,24.66989512,34133,FALSE,"1","10001.1","10001","10001"
"15",-104.5713316,24.67493971,34134,FALSE,"1","10001.1","10001","10001"
"16",-104.56651523,24.67137586,34135,FALSE,"1","10001.1","10001","10001"
"17",-104.58287421,24.63564577,34136,FALSE,"1","10001.1","10001","10001"
"18",-104.58413031,24.60239968,34137,FALSE,"1","10001.1","10001","10001"
"19",-104.58043792,24.59505319,34138,FALSE,"1","10001.1","10001","10001"
"20",-104.58411526,24.57768957,34139,FALSE,"1","10001.1","10001","10001"
"21",-104.57902011,24.57135265,34140,FALSE,"1","10001.1","10001","10001"
"22",-104.56769434,24.57123572,34141,FALSE,"1","10001.1","10001","10001"
"23",-104.53790158,24.53806675,34142,FALSE,"1","10001.1","10001","10001"
"24",-104.52696306,24.54338311,34143,FALSE,"1","10001.1","10001","10001"
"25",-104.51773497,24.55477679,34144,FALSE,"1","10001.1","10001","10001"
"26",-104.50695911,24.50836963,34145,FALSE,"1","10001.1","10001","10001"
"27",-104.52311105,24.50345228,34146,FALSE,"1","10001.1","10001","10001"
"28",-104.52432206,24.4931692,34147,FALSE,"1","10001.1","10001","10001"
"29",-104.52069474,24.48192588,34148,FALSE,"1","10001.1","10001","10001"
"30",-104.53019381,24.47868882,34149,FALSE,"1","10001.1","10001","10001"
"31",-104.51776488,24.47095423,34150,FALSE,"1","10001.1","10001","10001"
"32",-104.51799503,24.45032986,34151,FALSE,"1","10001.1","10001","10001"
