"","long","lat","order","hole","piece","group","id","region"
"1",-92.71761263,15.32052665,11823,FALSE,"1","07001.1","07001","07001"
"2",-92.72480318,15.31964225,11824,FALSE,"1","07001.1","07001","07001"
"3",-92.73219408,15.323504,11825,FALSE,"1","07001.1","07001","07001"
"4",-92.73400785,15.34175291,11826,FALSE,"1","07001.1","07001","07001"
"5",-92.74456632,15.33774685,11827,FALSE,"1","07001.1","07001","07001"
"6",-92.75479275,15.36864429,11828,FALSE,"1","07001.1","07001","07001"
"7",-92.75268497,15.37788711,11829,FALSE,"1","07001.1","07001","07001"
"8",-92.75192497,15.39785422,11830,FALSE,"1","07001.1","07001","07001"
"9",-92.76496603,15.39775839,11831,FALSE,"1","07001.1","07001","07001"
"10",-92.76445968,15.40362329,11832,FALSE,"1","07001.1","07001","07001"
"11",-92.75544665,15.42027948,11833,FALSE,"1","07001.1","07001","07001"
"12",-92.76846357,15.42198452,11834,FALSE,"1","07001.1","07001","07001"
"13",-92.7738066,15.41165723,11835,FALSE,"1","07001.1","07001","07001"
"14",-92.77623505,15.41477414,11836,FALSE,"1","07001.1","07001","07001"
"15",-92.77023143,15.42721365,11837,FALSE,"1","07001.1","07001","07001"
"16",-92.76526015,15.4452448,11838,FALSE,"1","07001.1","07001","07001"
"17",-92.75724649,15.45785314,11839,FALSE,"1","07001.1","07001","07001"
"18",-92.74827158,15.46090122,11840,FALSE,"1","07001.1","07001","07001"
"19",-92.73477426,15.45977842,11841,FALSE,"1","07001.1","07001","07001"
"20",-92.72979221,15.46663212,11842,FALSE,"1","07001.1","07001","07001"
"21",-92.72079905,15.46572392,11843,FALSE,"1","07001.1","07001","07001"
"22",-92.71760655,15.47543482,11844,FALSE,"1","07001.1","07001","07001"
"23",-92.711801,15.47539303,11845,FALSE,"1","07001.1","07001","07001"
"24",-92.69200054,15.48274231,11846,FALSE,"1","07001.1","07001","07001"
"25",-92.66239129,15.48754895,11847,FALSE,"1","07001.1","07001","07001"
"26",-92.65798034,15.49059835,11848,FALSE,"1","07001.1","07001","07001"
"27",-92.64794369,15.4875792,11849,FALSE,"1","07001.1","07001","07001"
"28",-92.55745492,15.48732712,11850,FALSE,"1","07001.1","07001","07001"
"29",-92.5522662,15.47519802,11851,FALSE,"1","07001.1","07001","07001"
"30",-92.5707168,15.47962605,11852,FALSE,"1","07001.1","07001","07001"
"31",-92.57149512,15.46845088,11853,FALSE,"1","07001.1","07001","07001"
"32",-92.5662704,15.4542516,11854,FALSE,"1","07001.1","07001","07001"
"33",-92.60665229,15.45476437,11855,FALSE,"1","07001.1","07001","07001"
"34",-92.62753449,15.42582932,11856,FALSE,"1","07001.1","07001","07001"
"35",-92.63351328,15.41110869,11857,FALSE,"1","07001.1","07001","07001"
"36",-92.63032888,15.40429889,11858,FALSE,"1","07001.1","07001","07001"
"37",-92.61412432,15.40442588,11859,FALSE,"1","07001.1","07001","07001"
"38",-92.62732514,15.37631005,11860,FALSE,"1","07001.1","07001","07001"
"39",-92.62989189,15.37753248,11861,FALSE,"1","07001.1","07001","07001"
"40",-92.63846583,15.36015566,11862,FALSE,"1","07001.1","07001","07001"
"41",-92.64567552,15.36035863,11863,FALSE,"1","07001.1","07001","07001"
"42",-92.64032572,15.37500805,11864,FALSE,"1","07001.1","07001","07001"
"43",-92.64718985,15.37759049,11865,FALSE,"1","07001.1","07001","07001"
"44",-92.65493797,15.36223482,11866,FALSE,"1","07001.1","07001","07001"
"45",-92.64928474,15.35245382,11867,FALSE,"1","07001.1","07001","07001"
"46",-92.66152626,15.3482242,11868,FALSE,"1","07001.1","07001","07001"
"47",-92.65275034,15.33241751,11869,FALSE,"1","07001.1","07001","07001"
"48",-92.66370983,15.32967366,11870,FALSE,"1","07001.1","07001","07001"
"49",-92.67563149,15.32255177,11871,FALSE,"1","07001.1","07001","07001"
"50",-92.69085183,15.31913128,11872,FALSE,"1","07001.1","07001","07001"
"51",-92.6992408,15.32641768,11873,FALSE,"1","07001.1","07001","07001"
"52",-92.70481898,15.32250986,11874,FALSE,"1","07001.1","07001","07001"
"53",-92.71440341,15.32412475,11875,FALSE,"1","07001.1","07001","07001"
"54",-92.71761263,15.32052665,11876,FALSE,"1","07001.1","07001","07001"
"55",-92.73520041,16.58604806,11877,FALSE,"1","07002.1","07002","07002"
"56",-92.7439336,16.58963959,11878,FALSE,"1","07002.1","07002","07002"
"57",-92.74407758,16.5800358,11879,FALSE,"1","07002.1","07002","07002"
"58",-92.74850383,16.5682998,11880,FALSE,"1","07002.1","07002","07002"
"59",-92.74498692,16.56534309,11881,FALSE,"1","07002.1","07002","07002"
"60",-92.75084595,16.55753229,11882,FALSE,"1","07002.1","07002","07002"
"61",-92.76977561,16.5591156,11883,FALSE,"1","07002.1","07002","07002"
"62",-92.7763732,16.55287002,11884,FALSE,"1","07002.1","07002","07002"
"63",-92.77772952,16.54628775,11885,FALSE,"1","07002.1","07002","07002"
"64",-92.78398525,16.54159195,11886,FALSE,"1","07002.1","07002","07002"
"65",-92.78359165,16.53311511,11887,FALSE,"1","07002.1","07002","07002"
"66",-92.77060205,16.52807611,11888,FALSE,"1","07002.1","07002","07002"
"67",-92.76404531,16.52885734,11889,FALSE,"1","07002.1","07002","07002"
"68",-92.75915225,16.53837551,11890,FALSE,"1","07002.1","07002","07002"
"69",-92.74886077,16.54076095,11891,FALSE,"1","07002.1","07002","07002"
"70",-92.74458834,16.53172297,11892,FALSE,"1","07002.1","07002","07002"
"71",-92.75160112,16.524074,11893,FALSE,"1","07002.1","07002","07002"
"72",-92.76460001,16.52103446,11894,FALSE,"1","07002.1","07002","07002"
"73",-92.76630772,16.51657823,11895,FALSE,"1","07002.1","07002","07002"
"74",-92.75624498,16.51172069,11896,FALSE,"1","07002.1","07002","07002"
"75",-92.75139497,16.50558352,11897,FALSE,"1","07002.1","07002","07002"
"76",-92.75581168,16.49905725,11898,FALSE,"1","07002.1","07002","07002"
"77",-92.7516312,16.49343928,11899,FALSE,"1","07002.1","07002","07002"
"78",-92.73884085,16.49120257,11900,FALSE,"1","07002.1","07002","07002"
"79",-92.73045366,16.48506702,11901,FALSE,"1","07002.1","07002","07002"
"80",-92.73228377,16.47623548,11902,FALSE,"1","07002.1","07002","07002"
"81",-92.74262252,16.47943652,11903,FALSE,"1","07002.1","07002","07002"
"82",-92.75089463,16.46194019,11904,FALSE,"1","07002.1","07002","07002"
"83",-92.75145214,16.45212242,11905,FALSE,"1","07002.1","07002","07002"
"84",-92.76054655,16.45550714,11906,FALSE,"1","07002.1","07002","07002"
"85",-92.76477877,16.45120602,11907,FALSE,"1","07002.1","07002","07002"
"86",-92.75704023,16.43556274,11908,FALSE,"1","07002.1","07002","07002"
"87",-92.74541718,16.42584783,11909,FALSE,"1","07002.1","07002","07002"
"88",-92.75247197,16.41901389,11910,FALSE,"1","07002.1","07002","07002"
"89",-92.76550409,16.41004412,11911,FALSE,"1","07002.1","07002","07002"
"90",-92.7717714,16.40935354,11912,FALSE,"1","07002.1","07002","07002"
"91",-92.78163412,16.39496806,11913,FALSE,"1","07002.1","07002","07002"
"92",-92.79137406,16.39221569,11914,FALSE,"1","07002.1","07002","07002"
"93",-92.80605732,16.38346742,11915,FALSE,"1","07002.1","07002","07002"
"94",-92.81518801,16.39044512,11916,FALSE,"1","07002.1","07002","07002"
"95",-92.8229138,16.39062083,11917,FALSE,"1","07002.1","07002","07002"
"96",-92.8360712,16.40310771,11918,FALSE,"1","07002.1","07002","07002"
"97",-92.83528686,16.40796806,11919,FALSE,"1","07002.1","07002","07002"
"98",-92.82283532,16.41692586,11920,FALSE,"1","07002.1","07002","07002"
"99",-92.81902586,16.42285491,11921,FALSE,"1","07002.1","07002","07002"
"100",-92.82875212,16.42939254,11922,FALSE,"1","07002.1","07002","07002"
"101",-92.83820698,16.42415131,11923,FALSE,"1","07002.1","07002","07002"
"102",-92.83983214,16.41809695,11924,FALSE,"1","07002.1","07002","07002"
"103",-92.85397817,16.41242865,11925,FALSE,"1","07002.1","07002","07002"
"104",-92.8666056,16.4132366,11926,FALSE,"1","07002.1","07002","07002"
"105",-92.87425726,16.40990765,11927,FALSE,"1","07002.1","07002","07002"
"106",-92.8821798,16.41285088,11928,FALSE,"1","07002.1","07002","07002"
"107",-92.89229648,16.43384474,11929,FALSE,"1","07002.1","07002","07002"
"108",-92.87413245,16.44074669,11930,FALSE,"1","07002.1","07002","07002"
"109",-92.87009729,16.43027712,11931,FALSE,"1","07002.1","07002","07002"
"110",-92.85798529,16.42274342,11932,FALSE,"1","07002.1","07002","07002"
"111",-92.85257109,16.41733611,11933,FALSE,"1","07002.1","07002","07002"
"112",-92.84176318,16.42762251,11934,FALSE,"1","07002.1","07002","07002"
"113",-92.85201977,16.45939282,11935,FALSE,"1","07002.1","07002","07002"
"114",-92.86193977,16.45312625,11936,FALSE,"1","07002.1","07002","07002"
"115",-92.86879552,16.46241515,11937,FALSE,"1","07002.1","07002","07002"
"116",-92.86705569,16.47134534,11938,FALSE,"1","07002.1","07002","07002"
"117",-92.87915269,16.47600906,11939,FALSE,"1","07002.1","07002","07002"
"118",-92.88271574,16.48162989,11940,FALSE,"1","07002.1","07002","07002"
"119",-92.89456865,16.47539563,11941,FALSE,"1","07002.1","07002","07002"
"120",-92.89908535,16.48111475,11942,FALSE,"1","07002.1","07002","07002"
"121",-92.90741298,16.47488023,11943,FALSE,"1","07002.1","07002","07002"
"122",-92.91524032,16.48623932,11944,FALSE,"1","07002.1","07002","07002"
"123",-92.92986111,16.47778312,11945,FALSE,"1","07002.1","07002","07002"
"124",-92.93422203,16.48621599,11946,FALSE,"1","07002.1","07002","07002"
"125",-92.941624,16.48330448,11947,FALSE,"1","07002.1","07002","07002"
"126",-92.94753523,16.49465948,11948,FALSE,"1","07002.1","07002","07002"
"127",-92.94715526,16.49945162,11949,FALSE,"1","07002.1","07002","07002"
"128",-92.93708465,16.50354723,11950,FALSE,"1","07002.1","07002","07002"
"129",-92.94552289,16.51371645,11951,FALSE,"1","07002.1","07002","07002"
"130",-92.94891058,16.52224191,11952,FALSE,"1","07002.1","07002","07002"
"131",-92.94298221,16.53221674,11953,FALSE,"1","07002.1","07002","07002"
"132",-92.95045214,16.5389444,11954,FALSE,"1","07002.1","07002","07002"
"133",-92.94702592,16.54499969,11955,FALSE,"1","07002.1","07002","07002"
"134",-92.9569026,16.55644872,11956,FALSE,"1","07002.1","07002","07002"
"135",-92.95721089,16.572935,11957,FALSE,"1","07002.1","07002","07002"
"136",-92.95061009,16.59156008,11958,FALSE,"1","07002.1","07002","07002"
"137",-92.93209846,16.62025683,11959,FALSE,"1","07002.1","07002","07002"
"138",-92.93118472,16.62764069,11960,FALSE,"1","07002.1","07002","07002"
"139",-92.92224948,16.6353254,11961,FALSE,"1","07002.1","07002","07002"
"140",-92.91990091,16.64173835,11962,FALSE,"1","07002.1","07002","07002"
"141",-92.90665563,16.64834772,11963,FALSE,"1","07002.1","07002","07002"
"142",-92.84568654,16.65152609,11964,FALSE,"1","07002.1","07002","07002"
"143",-92.84344106,16.65906955,11965,FALSE,"1","07002.1","07002","07002"
"144",-92.82582221,16.67262892,11966,FALSE,"1","07002.1","07002","07002"
"145",-92.80865618,16.66168222,11967,FALSE,"1","07002.1","07002","07002"
"146",-92.79883332,16.66133334,11968,FALSE,"1","07002.1","07002","07002"
"147",-92.78405663,16.65492028,11969,FALSE,"1","07002.1","07002","07002"
"148",-92.7876116,16.64606754,11970,FALSE,"1","07002.1","07002","07002"
"149",-92.78228394,16.63882871,11971,FALSE,"1","07002.1","07002","07002"
"150",-92.77387492,16.63371972,11972,FALSE,"1","07002.1","07002","07002"
"151",-92.76546465,16.61219272,11973,FALSE,"1","07002.1","07002","07002"
"152",-92.763412,16.60080103,11974,FALSE,"1","07002.1","07002","07002"
"153",-92.75569305,16.58941617,11975,FALSE,"1","07002.1","07002","07002"
"154",-92.74908155,16.59232977,11976,FALSE,"1","07002.1","07002","07002"
"155",-92.74869166,16.61362162,11977,FALSE,"1","07002.1","07002","07002"
"156",-92.74093877,16.6095626,11978,FALSE,"1","07002.1","07002","07002"
"157",-92.72691995,16.59552239,11979,FALSE,"1","07002.1","07002","07002"
"158",-92.73769646,16.59777302,11980,FALSE,"1","07002.1","07002","07002"
"159",-92.73844423,16.59078359,11981,FALSE,"1","07002.1","07002","07002"
"160",-92.73520041,16.58604806,11982,FALSE,"1","07002.1","07002","07002"
"161",-92.71761263,15.32052665,11983,FALSE,"1","07003.1","07003","07003"
"162",-92.72406409,15.31045419,11984,FALSE,"1","07003.1","07003","07003"
"163",-92.73607729,15.30693852,11985,FALSE,"1","07003.1","07003","07003"
"164",-92.73686375,15.30393643,11986,FALSE,"1","07003.1","07003","07003"
"165",-92.72462243,15.29585812,11987,FALSE,"1","07003.1","07003","07003"
"166",-92.70660375,15.30700074,11988,FALSE,"1","07003.1","07003","07003"
"167",-92.70052483,15.30208448,11989,FALSE,"1","07003.1","07003","07003"
"168",-92.69268203,15.30111151,11990,FALSE,"1","07003.1","07003","07003"
"169",-92.68124375,15.30470162,11991,FALSE,"1","07003.1","07003","07003"
"170",-92.67188611,15.29313195,11992,FALSE,"1","07003.1","07003","07003"
"171",-92.68157406,15.28436648,11993,FALSE,"1","07003.1","07003","07003"
"172",-92.68061763,15.27871743,11994,FALSE,"1","07003.1","07003","07003"
"173",-92.67154606,15.27704395,11995,FALSE,"1","07003.1","07003","07003"
"174",-92.66162817,15.28597549,11996,FALSE,"1","07003.1","07003","07003"
"175",-92.65661917,15.28152745,11997,FALSE,"1","07003.1","07003","07003"
"176",-92.62694445,15.26009211,11998,FALSE,"1","07003.1","07003","07003"
"177",-92.63397535,15.25350306,11999,FALSE,"1","07003.1","07003","07003"
"178",-92.63902091,15.23658269,12000,FALSE,"1","07003.1","07003","07003"
"179",-92.65037401,15.2247778,12001,FALSE,"1","07003.1","07003","07003"
"180",-92.64149557,15.21514263,12002,FALSE,"1","07003.1","07003","07003"
"181",-92.64650935,15.21351431,12003,FALSE,"1","07003.1","07003","07003"
"182",-92.65032831,15.20048625,12004,FALSE,"1","07003.1","07003","07003"
"183",-92.66275177,15.2026398,12005,FALSE,"1","07003.1","07003","07003"
"184",-92.66907275,15.18841286,12006,FALSE,"1","07003.1","07003","07003"
"185",-92.67672349,15.17655095,12007,FALSE,"1","07003.1","07003","07003"
"186",-92.69667694,15.16555125,12008,FALSE,"1","07003.1","07003","07003"
"187",-92.70197835,15.1572762,12009,FALSE,"1","07003.1","07003","07003"
"188",-92.71047455,15.15132983,12010,FALSE,"1","07003.1","07003","07003"
"189",-92.71607441,15.14459815,12011,FALSE,"1","07003.1","07003","07003"
"190",-92.71054078,15.14077928,12012,FALSE,"1","07003.1","07003","07003"
"191",-92.71664617,15.13594989,12013,FALSE,"1","07003.1","07003","07003"
"192",-92.7217268,15.12787472,12014,FALSE,"1","07003.1","07003","07003"
"193",-92.72752331,15.13318211,12015,FALSE,"1","07003.1","07003","07003"
"194",-92.73864152,15.15020488,12016,FALSE,"1","07003.1","07003","07003"
"195",-92.74138451,15.15141949,12017,FALSE,"1","07003.1","07003","07003"
"196",-92.75840232,15.13308248,12018,FALSE,"1","07003.1","07003","07003"
"197",-92.75340843,15.12921471,12019,FALSE,"1","07003.1","07003","07003"
