"","long","lat","order","hole","piece","group","id","region"
"1",-100.37130057,25.98224462,106590,FALSE,"1","19001.1","19001","19001"
"2",-100.37316977,25.96429443,106591,FALSE,"1","19001.1","19001","19001"
"3",-100.37651472,25.95363235,106592,FALSE,"1","19001.1","19001","19001"
"4",-100.38054745,25.92852263,106593,FALSE,"1","19001.1","19001","19001"
"5",-100.38355025,25.9261726,106594,FALSE,"1","19001.1","19001","19001"
"6",-100.40652537,25.89109446,106595,FALSE,"1","19001.1","19001","19001"
"7",-100.42578074,25.89344419,106596,FALSE,"1","19001.1","19001","19001"
"8",-100.42758321,25.89569605,106597,FALSE,"1","19001.1","19001","19001"
"9",-100.42739608,25.9066686,106598,FALSE,"1","19001.1","19001","19001"
"10",-100.43351812,25.91916886,106599,FALSE,"1","19001.1","19001","19001"
"11",-100.44546346,25.92964995,106600,FALSE,"1","19001.1","19001","19001"
"12",-100.45107902,25.931193,106601,FALSE,"1","19001.1","19001","19001"
"13",-100.42870245,25.95395332,106602,FALSE,"1","19001.1","19001","19001"
"14",-100.42250259,25.95763711,106603,FALSE,"1","19001.1","19001","19001"
"15",-100.39984371,25.98911686,106604,FALSE,"1","19001.1","19001","19001"
"16",-100.38783999,25.98788048,106605,FALSE,"1","19001.1","19001","19001"
"17",-100.38316115,25.98395961,106606,FALSE,"1","19001.1","19001","19001"
"18",-100.37130057,25.98224462,106607,FALSE,"1","19001.1","19001","19001"
"19",-99.41569265,26.43816969,106608,FALSE,"1","19002.1","19002","19002"
"20",-99.41572317,26.43802995,106609,FALSE,"1","19002.1","19002","19002"
"21",-99.41806351,26.42397405,106610,FALSE,"1","19002.1","19002","19002"
"22",-99.42504578,26.3820194,106611,FALSE,"1","19002.1","19002","19002"
"23",-99.42726177,26.37048534,106612,FALSE,"1","19002.1","19002","19002"
"24",-99.43094659,26.35130114,106613,FALSE,"1","19002.1","19002","19002"
"25",-99.42984751,26.34949554,106614,FALSE,"1","19002.1","19002","19002"
"26",-99.42691261,26.34467366,106615,FALSE,"1","19002.1","19002","19002"
"27",-99.41229751,26.32065525,106616,FALSE,"1","19002.1","19002","19002"
"28",-99.40972981,26.31697499,106617,FALSE,"1","19002.1","19002","19002"
"29",-99.41294489,26.31651232,106618,FALSE,"1","19002.1","19002","19002"
"30",-99.421723,26.31513809,106619,FALSE,"1","19002.1","19002","19002"
"31",-99.46513011,26.31311154,106620,FALSE,"1","19002.1","19002","19002"
"32",-99.46260119,26.26626491,106621,FALSE,"1","19002.1","19002","19002"
"33",-99.47460289,26.26862138,106622,FALSE,"1","19002.1","19002","19002"
"34",-99.48020025,26.27302594,106623,FALSE,"1","19002.1","19002","19002"
"35",-99.49020089,26.27462766,106624,FALSE,"1","19002.1","19002","19002"
"36",-99.49722432,26.27166808,106625,FALSE,"1","19002.1","19002","19002"
"37",-99.54519612,26.23621988,106626,FALSE,"1","19002.1","19002","19002"
"38",-99.58946325,26.23530215,106627,FALSE,"1","19002.1","19002","19002"
"39",-99.60758975,26.23764366,106628,FALSE,"1","19002.1","19002","19002"
"40",-99.61162901,26.24440038,106629,FALSE,"1","19002.1","19002","19002"
"41",-99.61725108,26.24249159,106630,FALSE,"1","19002.1","19002","19002"
"42",-99.61825968,26.25240752,106631,FALSE,"1","19002.1","19002","19002"
"43",-99.62546419,26.24811748,106632,FALSE,"1","19002.1","19002","19002"
"44",-99.62783995,26.25653432,106633,FALSE,"1","19002.1","19002","19002"
"45",-99.63621828,26.2472688,106634,FALSE,"1","19002.1","19002","19002"
"46",-99.68324412,26.21380461,106635,FALSE,"1","19002.1","19002","19002"
"47",-99.72712208,26.18388545,106636,FALSE,"1","19002.1","19002","19002"
"48",-99.73564677,26.17656175,106637,FALSE,"1","19002.1","19002","19002"
"49",-99.73868277,26.17070265,106638,FALSE,"1","19002.1","19002","19002"
"50",-99.74805032,26.17014765,106639,FALSE,"1","19002.1","19002","19002"
"51",-99.78012079,26.17620032,106640,FALSE,"1","19002.1","19002","19002"
"52",-99.79719428,26.16892637,106641,FALSE,"1","19002.1","19002","19002"
"53",-99.81476415,26.16913526,106642,FALSE,"1","19002.1","19002","19002"
"54",-99.82894969,26.15364801,106643,FALSE,"1","19002.1","19002","19002"
"55",-99.86004495,26.15317828,106644,FALSE,"1","19002.1","19002","19002"
"56",-99.86922134,26.16102294,106645,FALSE,"1","19002.1","19002","19002"
"57",-99.87884071,26.17400382,106646,FALSE,"1","19002.1","19002","19002"
"58",-99.89080286,26.17883346,106647,FALSE,"1","19002.1","19002","19002"
"59",-99.89414703,26.17744694,106648,FALSE,"1","19002.1","19002","19002"
"60",-99.92031794,26.18702988,106649,FALSE,"1","19002.1","19002","19002"
"61",-99.92764154,26.19596548,106650,FALSE,"1","19002.1","19002","19002"
"62",-99.93300595,26.20189614,106651,FALSE,"1","19002.1","19002","19002"
"63",-99.92526629,26.23754951,106652,FALSE,"1","19002.1","19002","19002"
"64",-99.91934009,26.24547474,106653,FALSE,"1","19002.1","19002","19002"
"65",-99.95562495,26.23883123,106654,FALSE,"1","19002.1","19002","19002"
"66",-99.93500477,26.30676745,106655,FALSE,"1","19002.1","19002","19002"
"67",-99.93971423,26.30737911,106656,FALSE,"1","19002.1","19002","19002"
"68",-99.92818428,26.328997,106657,FALSE,"1","19002.1","19002","19002"
"69",-99.92554446,26.32869149,106658,FALSE,"1","19002.1","19002","19002"
"70",-99.92127437,26.35380579,106659,FALSE,"1","19002.1","19002","19002"
"71",-99.92466837,26.35962489,106660,FALSE,"1","19002.1","19002","19002"
"72",-99.92292303,26.37106003,106661,FALSE,"1","19002.1","19002","19002"
"73",-99.92844258,26.37163131,106662,FALSE,"1","19002.1","19002","19002"
"74",-99.92840588,26.38721938,106663,FALSE,"1","19002.1","19002","19002"
"75",-99.90278231,26.37784989,106664,FALSE,"1","19002.1","19002","19002"
"76",-99.8465476,26.37732066,106665,FALSE,"1","19002.1","19002","19002"
"77",-99.81423432,26.36701208,106666,FALSE,"1","19002.1","19002","19002"
